date,region,AQI,PM2.5,NO2,SO2,CO,O3,temperature,humidity
22-06-2020,East,120.5992164,72.56646332,24.71408704,19.8763229,0.816933792,32.27609586,23.09033068,40.67299641
23-06-2020,West,93.30449336,49.8115402,43.10539638,8.8582878,1.206485533,27.8644825,28.60130762,38.6057383
24-06-2020,East,91.92703074,16.28616015,28.84782772,21.87873441,0.750735201,43.40817167,28.9024876,65.95833738
25-06-2020,South,80.89754841,67.84834779,32.06865336,17.31417869,1.594981797,29.76036283,22.2772941,47.33411534
26-06-2020,Central,108.4719813,41.69518965,28.09254199,12.58097072,0.759882669,32.65339169,28.07073847,29.51426189
27-06-2020,Central,141.2504984,29.73991803,35.39607667,28.38982918,0.735283209,30.33799684,20.8152198,24.68749647
28-06-2020,East,78.64934171,17.51511113,39.72030586,20.53642933,1.164900944,26.76676875,31.61881031,75.14898034
29-06-2020,Central,100.4843891,72.2097129,42.73614581,18.53284299,1.023936529,30.29204978,21.004319,67.31375123
30-06-2020,East,128.2444111,61.92926176,33.99493365,18.0028761,1.098055722,14.30426519,26.76374804,48.82587572
01-07-2020,West,98.40717218,56.61515429,50.69283706,12.43360265,1.068194139,17.61834879,24.06195428,82.73593446
02-07-2020,West,109.0474359,80.83536544,37.91794742,13.4772555,0.67288234,32.79704433,19.91552743,48.75997267
03-07-2020,East,78.75212944,69.55987025,32.12277567,26.42458392,1.484007679,42.54559752,29.50457881,69.720683
04-07-2020,South,108.5661419,84.24450064,42.26292267,17.63058565,1.268062662,32.78576883,21.92934096,83.63806926
05-07-2020,Central,96.2571147,39.10896792,59.63552834,20.1103385,1.407684985,24.23704916,16.49963918,78.85008211
06-07-2020,Central,119.7145999,59.48174064,43.35160567,9.778347619,0.841500733,18.45716997,10.58993318,55.77733434
07-07-2020,West,123.747721,35.74929938,36.37144373,13.40953982,1.124957063,36.27621808,20.62477653,67.64454747
08-07-2020,North,151.7912728,56.55926502,24.72538644,23.0490626,1.059210539,25.46243879,31.8795421,48.95660437
09-07-2020,North,111.5926635,56.27076219,37.80587679,21.8885588,1.338400788,35.14588335,31.28869234,65.30380206
10-07-2020,West,106.5159263,69.39920456,42.34928125,28.76687599,1.34807444,33.11892126,21.40700799,38.02867068
11-07-2020,East,103.887686,60.68345822,36.12419109,26.71478166,1.057915241,33.82640314,23.12772543,50.43194796
12-07-2020,West,92.93667414,69.35110707,23.34615362,18.84644514,0.54461466,30.26881366,22.67543462,34.66820163
13-07-2020,Central,106.7696769,70.551602,31.4943461,22.36476782,1.533898566,33.06915508,18.33283927,22.67294669
14-07-2020,Central,94.0919718,92.32393016,54.54538461,18.41698279,1.16679623,29.04436479,20.25584064,61.19778954
15-07-2020,North,103.3692195,55.27055017,54.34001004,30.27404909,0.817468888,24.91754773,29.9057476,80.51005417
16-07-2020,South,126.3519507,45.88465949,31.13360831,25.74507348,1.121962641,22.29200752,27.51943936,21.79047922
17-07-2020,South,79.86914869,63.69125423,46.72756787,20.84842545,0.546671935,10.91992962,26.36544429,33.72208185
18-07-2020,South,122.7975712,47.96579959,28.21427215,21.00197392,1.31660592,28.5511235,18.32426694,52.21295415
19-07-2020,East,126.3423013,82.22941153,54.04316282,27.22425144,0.558636477,42.15502546,25.50351607,66.61277718
20-07-2020,South,97.63862946,55.75172942,42.45235848,22.89788924,0.933749652,35.84064074,13.48077515,31.98604356
21-07-2020,North,57.56290202,51.51635448,49.49641499,27.79314009,1.073336335,31.82167295,29.21401346,23.96863803
22-07-2020,North,87.84356026,52.93026418,22.84906653,9.031760369,1.311651914,24.12796005,26.2928745,56.33341024
23-07-2020,South,125.9398909,70.77626135,46.77637102,22.30614131,1.031963403,37.97871381,18.27383774,77.30967991
24-07-2020,Central,99.54263875,57.63379525,39.92325936,17.42282568,1.190488862,29.04552551,33.08212779,22.46644365
25-07-2020,North,80.01395535,50.3749977,48.51929071,28.78188994,0.991549927,42.59947451,16.0191767,44.45586153
26-07-2020,East,89.90450158,84.98027876,49.14867798,27.73199344,0.990344215,22.15130189,27.65153091,66.446032
27-07-2020,West,116.8124005,47.15745239,40.65784689,20.16417905,1.025643175,24.00024378,27.77585884,29.15194043
28-07-2020,East,110.9346714,60.53349111,33.99170361,27.67815489,0.943282624,23.22184045,18.8016478,36.51627438
29-07-2020,East,95.22135802,69.78459227,47.79696182,28.9155726,0.494028927,18.14305304,24.81074655,57.48448507
30-07-2020,West,92.66351176,35.52997334,39.39845501,20.37203336,0.769502952,22.50364252,16.81586079,86.72621875
31-07-2020,East,92.16483702,67.20390752,31.27215046,32.35966886,1.073432452,30.82573008,10.76812842,40.11398328
01-08-2020,Central,81.55179631,44.17338487,30.79847769,19.84329424,0.925263699,24.3023918,19.66061887,54.12691949
02-08-2020,North,132.3075138,72.34174171,25.22835584,18.92739525,0.953257275,0,21.91687529,47.99516041
03-08-2020,West,93.55359062,45.56023482,34.8970884,24.32936294,0.902993899,38.59418638,28.2212809,82.81776704
04-08-2020,North,124.3431704,70.39153548,51.02692046,18.23104634,0.740920482,16.52725017,25.33704043,25.03229048
05-08-2020,East,130.426321,76.58749599,41.778298,20.42669888,0.852070162,34.71382628,25.4677273,59.63033139
06-08-2020,East,119.966218,72.92154788,34.70232294,27.04717212,0.907950477,30.24971672,19.92789188,79.22837894
07-08-2020,South,91.36759375,63.76974972,48.04855938,20.09609426,1.001542942,46.93898253,22.34994348,89.16823039
08-08-2020,East,108.0746018,56.53048586,31.67523378,11.52491104,1.118013503,37.97565985,20.35036695,68.91078483
09-08-2020,Central,99.51608787,51.35370635,40.95350274,21.83659694,0.945834913,25.96316324,18.87512996,46.5954833
10-08-2020,West,81.92596279,82.06552036,38.20369627,16.5185321,0.691103423,24.3834915,22.03150287,48.82770468
11-08-2020,West,106.4871856,49.5075717,47.79130626,24.32635579,0.580575388,42.02182145,25.37256193,44.61775538
12-08-2020,Central,76.41920418,44.4440089,24.22771629,23.48094858,1.779231162,18.19303122,22.1368074,62.25291699
13-08-2020,Central,123.7535878,69.98053403,31.49802254,27.35700174,0.661055491,31.52703949,23.38248665,71.75840395
14-08-2020,East,90.70765405,48.05794795,23.61754341,24.5376615,0.8444125,28.95103629,28.47457405,77.36272945
15-08-2020,Central,104.0231931,45.74904754,37.40403278,25.45122142,1.155100091,27.25419145,22.49622791,49.16151768
16-08-2020,South,105.6657574,38.34593607,52.11427504,16.6545162,1.108258183,32.82811188,18.33016685,70.16959516
17-08-2020,South,94.82190053,52.75635241,34.9455279,24.01993248,1.156259708,31.51647888,27.81726761,84.13558144
18-08-2020,East,111.733876,58.75927464,34.89316062,29.84225645,0.867184879,33.65920594,26.32924824,84.45773561
19-08-2020,West,90.50192687,63.64637591,48.71724424,16.55675046,1.071567421,31.11180522,26.64329749,69.28203019
20-08-2020,Central,117.4259459,74.26959366,50.68549558,28.99869146,1.018403099,33.34145124,28.12919329,64.5831535
21-08-2020,West,73.0804064,67.90346885,39.11428933,17.25324954,0.90636059,30.74692154,27.28320764,57.20682529
22-08-2020,North,102.5275916,57.13691671,46.84714854,15.74014377,1.073622923,24.7245849,25.14364346,32.82383677
23-08-2020,South,138.77858,57.02706485,29.23045459,21.48100222,1.316609664,30.03201008,36.95726331,28.65407568
24-08-2020,North,79.99337351,67.65236203,53.77974334,23.57955208,0.993339933,24.28490752,18.57515627,53.99977048
25-08-2020,South,86.44510059,79.08855244,61.48706294,24.55875062,0.995335854,23.75698716,22.06791361,31.16109093
26-08-2020,West,110.278157,61.89471299,45.21215791,15.1911879,1.32044831,27.31079998,29.83667182,60.3899948
27-08-2020,West,103.5916356,52.96303719,19.15668379,22.17270049,1.288408108,29.04461471,25.71293146,65.19919112
28-08-2020,Central,107.012602,45.10700998,34.41769738,16.57222714,1.475180932,30.28180245,28.78961517,56.79309183
29-08-2020,West,109.7837426,38.32192103,46.12825322,12.55538872,0.47313093,37.33103062,25.84878215,22.54986988
30-08-2020,East,112.6944294,69.99404508,35.78517003,15.35631842,1.271535755,26.01228734,31.87028276,24.04095712
31-08-2020,South,122.1939968,68.66967785,52.72198554,16.24549817,1.180474014,31.57481541,19.96244572,27.93388293
01-09-2020,West,108.1963731,68.66045288,45.88157264,22.6079758,0.734304281,30.94422171,31.71229945,30.75520635
02-09-2020,Central,95.17484691,58.0701083,32.93524499,25.76106832,1.075476375,25.1309737,30.85498247,89.29178296
03-09-2020,West,113.451474,81.10402119,40.32264811,12.63396685,1.315336524,30.58992629,18.94855443,44.11465118
04-09-2020,North,137.9976387,52.73822258,31.06166779,21.75980537,0.751252323,38.02177132,28.15332705,40.43813615
05-09-2020,Central,97.34732507,74.32903856,38.17415122,14.11650907,1.132768729,31.49204974,24.78480034,23.6586645
06-09-2020,West,80.50941391,59.41885658,34.4540676,23.14542705,1.261406103,31.81267143,21.9670899,64.47242735
07-09-2020,West,122.1416134,50.87473853,51.747618,16.88634709,0.678694131,24.35737335,15.55690405,65.65335496
08-09-2020,Central,97.59237672,68.88795461,61.16012057,14.74335491,0.957314292,45.75087081,19.94593164,32.28140827
09-09-2020,South,56.54660908,66.14454178,25.68811667,23.99832258,1.090290513,24.81314904,28.5405607,84.34690786
10-09-2020,North,116.9484335,65.35459139,20.76783714,17.06538697,0.761160548,16.65773232,29.06920635,76.03454826
11-09-2020,South,89.29343628,61.21917633,37.54827578,18.42018024,0.73625404,36.88147296,23.9464476,36.12235218
12-09-2020,West,98.18933435,59.43160377,24.81584301,8.900054562,0.959486619,29.08146368,29.08492572,54.00948116
13-09-2020,South,106.6396066,95.82557989,40.46211604,24.73275681,1.240491915,27.57566543,29.72630039,52.08735993
14-09-2020,East,103.8099936,77.76384968,47.48936114,24.10454261,1.1931202,25.63556976,25.77319979,44.3964311
15-09-2020,Central,114.1890363,70.84240342,54.94141897,20.02728922,0.741576181,44.97371699,21.38833188,77.2344299
16-09-2020,East,91.29027259,61.67698737,42.01394559,12.36209529,1.195650366,32.83672223,27.20527056,27.64851399
17-09-2020,South,110.262116,75.10735801,38.06844775,26.04684589,0.749218067,34.39800977,27.43492354,49.07199679
18-09-2020,North,94.80906645,67.76992165,20.21615083,16.66868307,0.516949061,31.30092499,28.36972195,49.96217914
19-09-2020,South,114.7762096,60.39307129,40.26185149,17.73323275,0.889856929,32.16039691,29.32701635,52.81079232
20-09-2020,Central,112.3073497,55.44653512,40.71287261,31.56022028,1.336890811,41.18899688,18.18917714,80.29449938
21-09-2020,South,81.29122596,58.78623994,46.38956814,16.48181778,1.196788166,27.99316271,22.45035377,35.27168091
22-09-2020,North,121.7196423,12.44361396,32.91511898,23.71104981,0.999528458,18.34449964,15.50689327,27.20462215
23-09-2020,Central,89.2807311,63.15901259,35.649474,22.81046131,0.874988355,36.94443723,28.73498019,63.2465924
24-09-2020,East,116.161156,52.6728588,25.21997745,21.95086096,0.883071359,33.9736129,23.93844276,32.16841325
25-09-2020,South,107.3457463,83.89004997,17.08707193,21.41000271,1.032635472,30.8638385,27.15407035,25.24524601
26-09-2020,East,136.7636735,60.29016106,28.91502909,21.88194281,0.679468754,33.76602593,17.62160626,49.86544544
27-09-2020,Central,95.53068035,42.16554871,24.29674186,21.35970295,0.895567796,27.03404624,32.00490425,35.37525016
28-09-2020,South,93.01366408,59.25179769,43.36712295,19.74040821,0.935329162,30.16554066,19.02830418,45.28516332
29-09-2020,South,99.61160788,44.30818372,34.81865943,27.55641562,0.594677662,28.94639797,28.87281652,38.17977561
30-09-2020,North,93.93640434,67.10111124,34.6176287,13.4366972,0.748465525,25.26809394,25.58975085,26.48455239
01-10-2020,East,115.998838,64.36421047,30.15586954,25.10729052,1.123152037,39.51338226,24.05278611,59.2243042
02-10-2020,Central,67.67378783,74.36759447,7.674345675,24.11171149,1.002853552,18.70193098,23.64919947,21.89128926
03-10-2020,East,78.92635162,48.13677312,55.08310749,23.49199561,0.907371463,48.88705737,21.80968495,87.64627436
04-10-2020,North,78.64394157,60.51012144,29.99729477,25.58489714,0.726571769,37.01889767,31.47598088,43.89313652
05-10-2020,West,119.0061518,39.52467307,35.8757993,19.53700302,1.473054948,15.77619572,25.06306417,68.66102573
06-10-2020,West,134.2122675,70.52242173,25.45107835,10.65512962,0.748606236,28.20666936,18.65389235,76.72540108
07-10-2020,Central,97.91101563,67.78306771,49.71930343,19.6385367,1.075477842,28.65163267,23.08019899,39.53733569
08-10-2020,South,96.62356554,67.43707532,41.43428937,15.04402891,0.853639274,33.13509303,25.64169514,72.41170964
09-10-2020,East,101.4010433,60.02428547,31.73634715,16.34070395,1.010883788,22.08497383,29.48902641,78.26945988
10-10-2020,West,123.2375661,66.22159336,36.07770389,13.78790163,1.137282923,30.25620275,21.9769014,36.89220637
11-10-2020,West,81.45293732,84.06508662,56.78179922,17.61327571,0.588923023,29.03104482,22.31111722,89.47462738
12-10-2020,East,104.7673797,55.72358614,39.27030568,17.01688153,0.998015127,24.0990531,25.11716064,21.4482078
13-10-2020,South,119.5039526,62.07967776,38.18266462,8.11215085,1.357218595,22.98598215,29.3671241,35.19003362
14-10-2020,West,110.0218834,43.70810551,30.58618514,23.50110956,1.528450568,37.35043717,18.15622732,74.60145294
15-10-2020,Central,103.7916323,46.97608558,21.0541885,31.10160929,0.960995808,16.42733968,27.52677315,33.58917175
16-10-2020,East,120.0209219,61.4671994,38.39961326,23.03118597,1.012504362,33.82303149,22.67968735,68.87819043
17-10-2020,North,45.93535414,76.5590032,43.25485112,18.98538022,1.663399909,36.38008246,23.37783709,79.88712835
18-10-2020,East,113.5575064,56.15578764,50.99584464,19.72626802,1.340477284,28.25153329,35.00787873,87.14499908
19-10-2020,North,86.91848634,56.46125206,17.51503466,17.89507066,0.814814629,30.41898272,24.01765388,53.19732608
20-10-2020,North,63.38734206,53.89672133,28.74903673,20.45020792,0.814304965,39.30796,28.77346875,87.97763861
21-10-2020,West,110.224052,51.97864994,34.19258909,19.81495953,1.286964839,24.36118791,28.59456919,48.81356077
22-10-2020,Central,127.4731709,64.42457184,39.96519151,15.79475785,0.696688861,25.18678057,19.09988043,35.26896278
23-10-2020,West,97.25102971,37.54113532,38.54966308,28.41444194,1.326318025,26.03613055,15.77302837,55.97452972
24-10-2020,West,119.0574909,79.21409365,38.78311314,12.56422882,1.100289989,39.32260479,29.10491046,65.4876271
25-10-2020,East,132.2455652,50.01866553,44.08096059,23.59165772,1.155316229,40.33834998,19.58226904,52.05743212
26-10-2020,West,126.2982891,70.82855228,30.96706889,19.49401186,0.922979859,18.83287812,16.67908523,59.68807108
27-10-2020,West,132.7992906,40.95002104,49.34141442,29.50415908,0.811052559,38.04992598,30.13081107,49.14864314
28-10-2020,East,114.8425498,70.03260196,44.33452442,21.704323,1.438597849,36.55126645,19.90286633,56.73333678
29-10-2020,West,101.5086728,70.07916912,36.80167736,18.20047231,0.925978816,42.42875848,21.13741262,86.68169704
30-10-2020,East,67.96068376,65.76303108,56.00907992,18.76146401,0.876719477,33.08086426,34.87186578,54.98818068
31-10-2020,South,95.07875024,45.08357217,55.56416036,20.19953347,0.97595888,29.64591904,16.70132319,37.7225743
01-11-2020,East,83.13506809,63.74322284,49.32895355,14.28604653,1.05790664,39.16173349,18.71856979,73.11226351
02-11-2020,West,143.4188543,42.25415723,9.814432294,16.16565237,0.690752462,35.59123033,22.70150929,43.63091204
03-11-2020,Central,96.48228375,56.20855117,55.78945093,11.07528015,0.830538552,47.95918731,23.7987158,77.13450196
04-11-2020,East,102.4640961,75.44119651,47.94758522,15.38511551,0.814590378,37.66966276,20.53127359,23.97893923
05-11-2020,East,111.0297075,71.95052891,60.06408638,20.46953241,1.253584091,31.22838381,19.20672451,43.2524584
06-11-2020,North,100.8720489,60.22774414,52.37464592,21.50087525,0.73421123,20.60716496,32.54997162,26.60519358
07-11-2020,Central,133.9010208,45.37790136,55.78342677,10.10335153,0.473269643,25.35266258,26.31493062,25.9722477
08-11-2020,South,87.54701277,69.68381568,48.7865485,19.31394148,0.409871631,18.51236018,27.92584372,66.08726914
09-11-2020,East,103.8921491,60.29071857,53.48693199,22.81704975,0.55888596,28.27950371,24.31387412,46.97343609
10-11-2020,East,85.15058829,25.19526603,59.94123741,19.18543903,1.408461461,37.40854075,26.44727474,81.00352594
11-11-2020,West,73.59954978,71.73944739,42.16554738,16.83105677,1.00486198,29.97063129,29.66450831,56.14835965
12-11-2020,North,87.76461818,59.63650749,24.27769456,17.93919427,1.150374726,38.17380215,20.01850493,40.67402548
13-11-2020,South,99.25926406,78.03676872,36.925391,17.29618323,1.160946318,32.70058987,26.32417998,70.46222216
14-11-2020,Central,91.41395551,43.57094222,43.89945599,16.8163472,1.016855176,26.77526168,28.48021157,63.68117541
15-11-2020,West,86.1515804,12.3494428,40.74887584,20.86911763,0.977565611,30.70100124,32.72398673,75.97162346
16-11-2020,Central,71.87365073,64.18625788,27.53438034,31.53844114,1.313357929,33.77677353,34.7394549,65.05117934
17-11-2020,South,98.33788855,64.37345515,23.68932375,16.28150042,1.043798774,31.11378719,25.34929898,31.6909392
18-11-2020,North,69.90559252,34.63992559,32.58837331,18.40928684,1.419729244,31.20547383,30.69319475,66.92170264
19-11-2020,East,115.2011193,45.32250681,48.07739556,19.7415103,1.186248984,23.84759914,11.64916033,47.40844383
20-11-2020,North,101.6487951,101.3282662,55.80339771,16.56322783,0.814661118,26.53618988,32.76141455,52.42001212
21-11-2020,North,70.84897001,55.41584079,49.16567614,25.49117902,0.850859793,48.06768637,21.37058169,84.5095203
22-11-2020,South,93.81581846,70.96438465,50.57427287,8.145573133,0.781760558,39.82773192,23.79451276,45.19748324
23-11-2020,West,84.95687189,50.24010259,39.19184427,17.34470415,1.365264407,18.20927283,27.20552242,62.83714001
24-11-2020,Central,106.3834902,28.64545652,22.57917542,24.09156868,0.878484714,11.06424834,24.23278816,45.44372134
25-11-2020,West,126.8090089,57.4461263,35.44779419,18.52952846,0.760458161,30.60953937,25.9822669,26.63092398
26-11-2020,Central,62.49655061,56.0159316,37.41235588,15.89580521,1.095933412,37.14778316,32.93846484,51.74677394
27-11-2020,West,102.3005216,54.00182642,35.02947513,22.20378377,0.970849868,25.8404653,23.07889977,61.79430531
28-11-2020,West,96.79734409,58.28038747,40.54694865,24.53171618,1.088370554,38.17326983,19.56538092,48.52523044
29-11-2020,Central,113.4268015,63.96402407,44.4141976,21.05317723,1.566944171,30.47723652,34.06731929,47.34663293
30-11-2020,West,104.2639326,57.74824573,48.53015188,15.9938982,1.273921242,28.69550976,27.63382109,77.42649597
01-12-2020,East,84.96061337,41.03990748,37.21880136,22.2810166,1.008103166,36.04892141,34.61119488,22.07796206
02-12-2020,South,93.61892129,67.29277187,20.96240594,17.9897535,0.577472985,25.74499366,29.31814955,40.69097777
03-12-2020,East,84.07948286,30.75942367,35.17122281,23.72593441,0.850011251,27.70634943,18.38202804,76.82300858
04-12-2020,Central,121.5201428,29.24463814,40.43710397,27.41629442,1.213313831,35.3613381,28.22692336,84.4371104
05-12-2020,West,100.426233,71.08770742,52.22807922,6.972116222,0.648687688,29.7488325,20.08025967,48.86097101
06-12-2020,East,138.0238137,67.60530408,34.32192158,20.55533737,1.642291089,45.27021019,25.03715901,82.21559702
07-12-2020,East,98.78678372,59.13906952,45.12543628,11.32133032,1.004324969,35.5506033,24.62142798,33.92510855
08-12-2020,North,85.83186466,39.06827243,42.900879,32.20894293,1.014654518,35.03051063,16.91168098,35.49989475
09-12-2020,South,69.72571215,49.38133589,40.43900533,17.65937733,0.800006442,29.60396283,20.93594755,79.23339636
10-12-2020,Central,63.93720647,56.05879878,49.30533319,23.73186621,1.149021327,36.99803741,36.0259365,83.22804189
11-12-2020,Central,68.31728114,36.06159047,33.39158803,19.8234157,0.652599458,27.41913782,26.19188702,35.59640376
12-12-2020,South,105.342533,48.91457013,34.2481355,15.9845771,1.649467777,32.25902201,24.12201933,24.1526933
13-12-2020,South,110.1745005,69.78495507,39.88099177,15.38973476,1.395205391,22.66965562,34.0644511,26.32268959
14-12-2020,South,68.37618596,81.40958046,33.59853495,27.92839587,1.295288934,38.31553114,23.01882345,38.29665848
15-12-2020,North,117.9007663,53.70847871,45.08012291,24.7796903,0.582871298,32.32483758,24.54289819,73.3014354
16-12-2020,South,90.33877897,71.34732531,32.86807696,29.71792044,1.061623981,45.86010451,29.95401428,55.69942795
17-12-2020,East,102.9358602,31.28909894,42.26304208,20.27726668,1.362725919,49.13838707,22.99632101,51.89121896
18-12-2020,South,132.2444126,69.89176862,38.99827231,21.43959811,1.17793162,36.10655561,21.2673963,60.88979518
19-12-2020,Central,117.9367863,47.94077378,42.14925965,18.66404217,0.699367269,30.54740249,13.73121792,82.31561794
20-12-2020,East,94.62938704,64.61018425,35.40258605,18.56458898,0.804971873,22.4314839,20.31750843,26.33012657
21-12-2020,East,82.17615549,56.28371373,36.60911705,14.79056534,0.864419159,37.23799843,20.26986127,68.63068893
22-12-2020,North,56.96369197,79.80621015,40.96009268,20.42005095,0.81896865,31.68227651,25.79283348,84.8753592
23-12-2020,East,85.61693362,46.88346527,42.02074506,16.05376703,1.458633651,34.30427871,21.94770867,34.93450292
24-12-2020,North,95.77739522,69.41409446,39.95798085,22.20954461,0.423696058,43.8382991,35.79009505,78.64406212
25-12-2020,North,80.25640946,55.80738805,57.05362357,20.85005109,1.196775742,23.40461369,19.71185535,68.86172975
26-12-2020,East,97.37486066,57.62541783,30.09263081,21.43841022,0.612308988,22.60556665,32.00323343,21.01279753
27-12-2020,Central,101.5370377,57.2421916,39.35796205,28.3756497,0.711624554,28.10859249,26.09876478,36.21281763
28-12-2020,South,95.50288036,47.31490343,24.26370978,19.81141025,0.39707999,36.5696092,29.03387018,62.40913326
29-12-2020,Central,86.99994838,59.78851551,43.72081479,23.78363501,0.835283671,34.43893792,28.73009797,55.16802376
30-12-2020,South,103.3730934,59.06027667,28.84753464,30.25754732,1.453219495,22.83449191,13.90882235,56.95553768
31-12-2020,East,108.838813,63.61860373,37.21689744,26.53308535,1.079447273,36.05242321,24.94223661,36.23512972
01-01-2021,South,78.19201845,61.26757719,36.27935675,25.76584849,0.640491536,20.39029745,23.68885931,67.25024295
02-01-2021,South,128.2186476,71.96991824,42.80891127,18.46655892,1.305144302,23.29806661,19.33510953,38.64928597
03-01-2021,North,98.02823735,73.85262924,34.47209082,21.14821528,1.369391279,29.07634146,27.29813019,47.26044765
04-01-2021,East,100.3769925,44.24065017,34.04694302,13.40861854,1.031213944,25.57255003,33.58270158,45.82411411
05-01-2021,South,114.1642885,73.03158751,54.35856464,22.494572,1.610424747,37.11887591,11.63498178,67.04175155
06-01-2021,South,104.6643226,42.20495359,42.8456679,21.37230089,1.246469237,32.29102786,22.32765162,26.31769332
07-01-2021,Central,119.0627327,68.81783832,34.38949148,20.11692563,1.204795752,44.12448942,18.77116918,34.38793307
08-01-2021,Central,105.7424833,69.29608177,37.49166328,25.13597394,0.758986388,28.02251708,25.35888913,34.03479495
09-01-2021,South,87.75125251,31.33024663,56.45354952,13.96112589,1.188219546,29.02238279,23.37189358,27.58972719
10-01-2021,Central,107.2300705,61.3946887,37.64835122,28.17431426,1.065037383,39.68306087,21.97161394,34.53164852
11-01-2021,Central,77.12547585,52.9725583,33.10723377,24.50882344,1.155948701,29.27263358,28.44753414,62.49421875
12-01-2021,North,102.1711941,48.61852113,33.1500385,19.6468301,0.794624314,41.95204198,33.18090651,71.25177196
13-01-2021,North,99.33540019,80.26278496,34.50873519,19.25635206,1.038429665,34.32662568,38.30659326,66.22124129
14-01-2021,South,95.83766285,50.19481289,34.05502278,22.40305608,0.75494155,11.17770824,21.30185476,53.26316966
15-01-2021,Central,97.42924977,47.90434606,27.20352152,27.60425616,0.35586037,39.42056331,15.89562224,23.67041998
16-01-2021,South,62.36301909,61.1354241,28.75799903,20.50803859,1.299491371,37.3018145,27.79598217,87.13049075
17-01-2021,Central,89.02550185,70.28384619,31.70679626,20.72015451,0.549283305,37.61066085,33.05242368,31.76535226
18-01-2021,West,101.856898,57.87527121,45.91571018,20.09059239,1.032155939,14.71217297,29.06844984,66.78949593
19-01-2021,North,103.1971278,77.49555819,36.18762713,28.91012056,1.099900639,24.69608031,33.0317352,83.90234308
20-01-2021,West,79.44649718,67.96463493,37.92838311,18.15558449,1.097968905,25.29036133,23.87256665,68.84439672
21-01-2021,West,125.3141568,27.3268302,52.70088025,19.85246201,0.915076278,23.27102906,21.9521278,35.26347481
22-01-2021,West,82.67650304,52.05799555,52.9500715,27.31717827,1.081363443,43.93538026,25.57717954,42.10574091
23-01-2021,East,119.389144,51.57236851,37.17875057,20.73505417,1.141290121,29.9058573,23.34723406,22.11441069
24-01-2021,South,108.5438872,67.1904143,33.69136489,25.6852943,1.220489445,29.70751246,28.31547011,62.89307686
25-01-2021,South,87.0754538,20.62774415,31.35569686,15.44359972,1.520032402,34.41606648,29.84883889,62.90950866
26-01-2021,East,135.5062179,98.23514563,46.9277577,18.97353739,1.070258245,34.55441334,30.24041832,70.7850407
27-01-2021,West,76.12726336,67.96539142,37.95292766,27.42217019,1.019214654,3.320858315,27.55296335,20.76974025
28-01-2021,East,118.3830835,62.23315206,36.1350511,16.61830142,0.72798131,24.8291397,26.22911163,77.24889022
29-01-2021,East,120.0116464,77.72351575,31.86335425,19.2435048,1.130783897,18.69769138,28.97213345,71.70976702
30-01-2021,West,86.58759582,95.15481079,32.30333591,21.28342615,1.200214931,33.20244875,15.18504046,29.86206267
31-01-2021,East,127.849306,73.06119967,43.20058191,15.05422741,0.942309045,27.68886069,26.05285376,44.33386265
01-02-2021,North,94.99906971,74.23219645,26.84561734,17.93094941,1.163383751,30.12310052,25.26239029,64.6967425
02-02-2021,North,105.7738726,61.96035037,49.94868694,20.56318341,0.912245142,13.37184201,26.06540198,54.70578125
03-02-2021,Central,105.2064368,57.8771137,34.66155356,20.23340867,1.201297796,27.5211822,24.56188227,28.05659847
04-02-2021,East,97.31382517,52.86306834,38.50364056,26.4017601,1.273780694,38.92104201,27.15927747,26.11417626
05-02-2021,East,116.2161655,47.60832012,26.63022042,27.70728597,1.26958836,41.27559586,22.12698539,74.70194094
06-02-2021,North,115.8697744,49.6947885,39.87634062,15.71957564,1.035353298,35.75090736,30.64761715,30.91769826
07-02-2021,Central,65.02936054,39.74166053,36.71679057,20.5563426,0.688009555,19.31627765,27.36824889,32.04648718
08-02-2021,East,126.0868049,58.86192824,39.49919401,23.37124154,0.816426084,40.07521442,25.75342929,78.16461877
09-02-2021,South,66.75016024,34.72998634,54.71708898,27.58173733,1.178547197,35.79201804,21.51241715,62.84977442
10-02-2021,South,120.6509241,62.86374786,41.77698046,23.59245149,1.734643692,29.06248773,29.07658443,62.33009257
11-02-2021,West,122.5341027,59.45504088,32.05340816,21.45456701,0.897783769,13.79970948,26.03329849,53.554204
12-02-2021,West,78.1806714,62.20402948,32.88680089,23.33271266,1.136751304,37.62875961,21.22258303,59.82965101
13-02-2021,East,91.78371424,52.16802645,45.95131186,23.36884417,0.833184233,25.26266936,24.71669229,62.12387833
14-02-2021,South,77.88590663,106.1529056,52.98693291,15.36142854,0.707809887,32.76932657,28.1454131,87.74783644
15-02-2021,North,95.70157939,80.4017385,42.81918021,20.96399396,0.797105241,30.54715089,27.75786769,35.60813152
16-02-2021,East,93.83931432,41.3318625,46.88712745,27.29580497,0.375258407,42.30715988,27.43504484,35.01936938
17-02-2021,West,115.5932106,63.49302131,46.09737723,18.96321616,1.406030519,28.99706411,25.46265696,24.00529414
18-02-2021,Central,126.2061749,50.87990786,54.19064413,20.64723321,0.330960924,29.87909128,30.12909767,66.07391592
19-02-2021,East,127.9136762,44.7828041,20.50409827,18.78741775,0.920851531,42.62892312,31.18898252,58.43295266
20-02-2021,Central,88.75663947,39.89891893,46.67218939,8.430702522,0.646561631,24.73422205,28.68661308,27.78674427
